Contract_Payment_Month-to-month_Electronic check,InternetService_Fiber optic,Contract_Two year,OnlineSecurity_No internet service,Contract_One year,OnlineBackup_No internet service,InternetService_No,DeviceProtection_No internet service,StreamingMovies_Yes,tenure,HighMonthlyCharges,OnlineSecurity_Yes,PhoneService_Yes,PaperlessBilling_Yes,TechSupport_Yes,LongTenure,TotalCharges,MultipleLines_Yes,MonthlyCharges,Contract_Payment_Month-to-month_Credit card (automatic),AvgChargesPerMonth,StreamingTV_Yes,OnlineBackup_Yes,MultipleLines_No phone service,SeniorCitizen,Churn
0,0,0,1,0,1,1,1,0,-0.7098325790615434,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.8869414149583125,0,-1.495760391109374,0,-1.54396872421173,0,0,0,-0.440327089412664,0
0,0,1,0,0,0,0,0,1,1.368109446030281,-0.9991471213800188,0,0,0,1,1.4631089525584626,0.595029339686882,0,-0.3373309396797665,0,-0.3236550270533903,1,0,1,-0.440327089412664,0
0,0,0,0,0,0,0,0,0,-0.8320644628904743,-0.9991471213800188,0,0,1,0,-0.6834760994738991,-0.8391828718612039,0,-1.178314156929955,1,-1.0943889784881442,0,1,1,2.271039016322759,0
0,0,1,1,0,1,1,1,0,1.0421577558197987,-0.9991471213800188,0,1,1,0,1.4631089525584626,-0.5505139134460715,0,-1.517366679299596,0,-1.5553396922932037,0,0,0,-0.440327089412664,0
0,0,1,1,0,1,1,1,0,-1.1987601143772668,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.9844217853722258,0,-1.5190287014680746,0,-1.572571316730131,0,0,0,-0.440327089412664,0
0,0,0,0,0,0,0,0,1,0.4309983366751445,-0.9991471213800188,0,0,0,0,-0.6834760994738991,0.0259857472005027,0,-0.3074145406471512,1,-0.3422258043062297,1,1,1,2.271039016322759,1
1,1,0,0,0,0,0,0,0,-0.9542963467194052,1.000853606642837,0,1,0,0,-0.6834760994738991,-0.7188710501283495,0,0.5235965435921655,0,0.2602769219972377,0,1,0,-0.440327089412664,0
0,0,0,1,1,1,1,1,0,-1.1987601143772668,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.9759509860423,0,-1.4808021915930665,0,-1.3605366540454622,0,0,0,-0.440327089412664,0
0,0,0,0,1,0,0,0,1,-0.4246248501273714,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.3463764733441583,0,0.1562896443583875,0,0.1093494711279428,1,1,0,-0.440327089412664,1
0,1,0,0,1,0,0,0,1,0.3087664528462136,1.000853606642837,0,1,1,0,-0.6834760994738991,0.8362044674839659,1,1.3695658273477898,0,1.314178463605493,1,1,0,-0.440327089412664,0
0,0,1,1,0,1,1,1,0,1.4495973685829016,-0.9991471213800188,0,1,0,0,1.4631089525584626,-0.2036082096376982,1,-1.3062898639028098,0,-1.2592290387094511,0,0,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,1,0.8791819107145575,1.000853606642837,0,1,1,0,1.4631089525584626,1.3212900853617562,1,1.3130570736195162,0,1.091451572668692,1,1,0,-0.440327089412664,1
0,0,1,0,0,0,0,0,1,0.7162060656093164,1.000853606642837,0,1,1,1,1.4631089525584626,0.7680630634992233,1,0.4920181223910713,0,0.5196365434227759,1,1,0,-0.440327089412664,0
1,0,0,0,0,0,0,0,1,-1.2802480369298874,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.9829879261106498,0,-0.3173866736580229,0,-0.3163763750436184,0,0,0,-0.440327089412664,0
0,0,1,0,0,0,0,0,1,1.6125732136881423,1.000853606642837,1,1,0,1,1.4631089525584626,1.869531688868656,1,0.7728998688639604,0,0.8536794849272473,1,1,0,-0.440327089412664,0
0,0,0,1,1,1,1,1,0,0.3087664528462136,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.6301923696431874,0,-1.4758161250876305,0,-1.438752044590471,0,0,0,-0.440327089412664,0
0,1,1,0,0,0,0,0,1,1.6125732136881423,1.000853606642837,1,1,1,1,1.4631089525584626,2.658418995214519,1,1.7551549704348326,0,1.676464164498549,1,1,0,-0.440327089412664,0
0,0,0,1,0,1,1,1,0,-1.076528230548336,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.9591858623684882,0,-1.4891123024354591,0,-1.5438582894915818,0,0,0,-0.440327089412664,0
0,0,0,1,0,1,1,1,0,-1.1172721918246462,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.9667522273949584,0,-1.5007464576148095,1,-1.5369009021222413,0,0,0,-0.440327089412664,0
0,0,0,0,1,0,0,0,1,0.6347181430566958,1.000853606642837,0,1,1,0,-0.6834760994738991,0.5017181908181665,1,0.1911921098964387,0,0.2140553901685163,0,1,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,1,-1.2802480369298874,1.000853606642837,0,1,1,0,-0.6834760994738991,-0.965958089957778,1,0.9656944404074818,0,0.962457684273288,1,0,0,-0.440327089412664,1
0,0,0,0,1,0,0,0,0,1.2866215234776603,-0.9991471213800188,1,1,0,1,1.4631089525584626,0.7873870744706168,0,0.0333000038909686,0,-0.0409797916738829,1,0,0,-0.440327089412664,0
0,0,0,1,1,1,1,1,0,-0.6283446565089229,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.8582862891000473,0,-1.487450280266981,0,-1.4883161214170135,0,0,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,0,0.3087664528462136,1.000853606642837,0,1,1,0,-0.6834760994738991,0.3906492464791636,0,0.5053142997389005,0,0.4777182845224984,0,1,0,-0.440327089412664,0
0,0,0,0,1,0,0,0,0,0.3495104141225239,-0.9991471213800188,1,0,0,0,-0.6834760994738991,-0.3842303578497648,0,-0.9772094745440404,0,-1.0055294317151864,0,0,1,-0.440327089412664,0
0,1,0,0,1,0,0,0,0,0.7569500268856267,1.000853606642837,0,1,1,0,1.4631089525584626,0.7462242839767579,1,0.4920181223910713,0,0.435196857165411,0,1,0,2.271039016322759,0
1,1,0,0,0,0,0,0,0,0.3495104141225239,1.000853606642837,0,1,1,0,-0.6834760994738991,0.5098801589225223,1,0.5136244105812937,0,0.632082791595595,0,1,0,-0.440327089412664,0
0,0,0,0,0,0,0,0,0,-1.2802480369298874,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.9851056259431312,0,-0.4769408018319716,0,-0.4754023720571196,0,0,0,-0.440327089412664,1
0,0,0,1,0,1,1,1,0,-1.2395040756535771,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.988635125663934,0,-1.4741541029191516,0,-1.4436387809570317,0,0,0,-0.440327089412664,0
0,1,0,0,1,0,0,0,0,1.4495973685829016,1.000853606642837,0,1,0,0,1.4631089525584626,1.402159747714643,0,0.4920181223910713,0,0.5140521194712786,0,1,0,-0.440327089412664,0
0,0,1,1,0,1,1,1,0,-0.3431369275747509,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.7551146003863399,1,-1.3328822185984677,0,-1.3575687209414775,0,0,0,-0.440327089412664,0
0,0,1,0,0,0,0,0,1,1.5310852911355222,1.000853606642837,1,1,0,1,1.4631089525584626,1.4183733870570794,1,0.4155651026410543,0,0.4554203312954192,0,0,0,-0.440327089412664,0
1,0,0,0,0,0,0,0,0,-1.1987601143772668,-0.9991471213800188,0,0,1,1,-0.6834760994738991,-0.9646345275624768,0,-1.1650179795821258,0,-1.0772715968651632,0,0,1,-0.440327089412664,0
0,0,0,0,0,0,0,0,0,-1.2395040756535771,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.9583696655580524,0,-0.6614252625331,0,-0.3072655106313866,0,0,0,-0.440327089412664,0
0,0,0,0,0,0,0,0,0,-1.1987601143772668,-0.9991471213800188,0,0,0,0,-0.6834760994738991,-0.9657154368519728,0,-1.1633559574136474,1,-1.1043281033014878,0,1,1,-0.440327089412664,0
1,0,0,0,0,0,0,0,1,-1.0357842692720256,1.000853606642837,0,1,1,1,-0.6834760994738991,-0.7774607454936707,1,0.327477927711687,0,0.3194909671814981,1,0,0,-0.440327089412664,1
1,0,0,0,0,0,0,0,1,-0.791320501614164,1.000853606642837,1,1,1,0,-0.6834760994738991,-0.599772493924521,0,0.2377287306138407,0,0.2075938971675335,1,0,0,-0.440327089412664,0
0,0,0,1,0,1,1,1,0,-1.0357842692720256,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.9451119822317884,0,-1.46418196990828,0,-1.479017332375958,0,0,0,-0.440327089412664,0
0,0,0,0,0,0,0,0,0,-0.8320644628904743,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.7300110336221324,0,-0.2824842081199717,0,-0.4112121909709409,1,0,0,-0.440327089412664,0
0,1,0,0,1,0,0,0,1,0.8384379494382472,1.000853606642837,0,1,1,0,1.4631089525584626,1.4528301280814138,1,1.3446354948206105,0,1.338925477910793,1,1,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,1,-0.8320644628904743,1.000853606642837,0,1,1,0,-0.6834760994738991,-0.5458373263160082,1,0.9773285955868324,0,0.741312157176388,1,0,0,-0.440327089412664,1
0,0,1,1,0,1,1,1,0,1.24587756220135,-0.9991471213800188,0,1,0,0,1.4631089525584626,-0.4578204270284965,0,-1.504070501951767,0,-1.4917962071359714,0,0,0,-0.440327089412664,0
0,0,0,0,0,0,0,0,1,-0.7098325790615434,1.000853606642837,1,1,0,1,-0.6834760994738991,-0.4391802566280084,0,0.653234272733499,0,0.6976352253577489,1,1,0,-0.440327089412664,0
0,0,0,0,1,0,0,0,0,0.1457906077409725,-0.9991471213800188,1,1,0,0,-0.6834760994738991,-0.1517466231151568,0,-0.3705713830493392,0,-0.362068740504963,0,1,0,-0.440327089412664,0
1,0,0,0,0,0,0,0,0,-1.1580161531009563,-0.9991471213800188,0,0,1,0,-0.6834760994738991,-0.9551931158093304,0,-1.16003191307669,0,-1.1674139371861842,0,0,1,2.271039016322759,0
0,0,1,1,0,1,1,1,0,-0.3431369275747509,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.8077041462262969,0,-1.499084435446331,0,-1.522116453962392,0,0,0,-0.440327089412664,0
0,0,0,0,1,0,0,0,0,1.1643896396487294,-0.9991471213800188,1,0,0,1,1.4631089525584626,0.1823205254587975,0,-0.701313794576587,0,-0.6822773797840412,0,1,1,-0.440327089412664,0
1,0,0,0,0,0,0,0,0,-0.6690886177852331,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.621170085981886,1,-0.3157246514895444,0,-0.334287506217665,0,1,0,-0.440327089412664,0
0,0,1,1,0,1,1,1,0,1.3273654847539706,-0.9991471213800188,0,1,1,0,1.4631089525584626,-0.4483569559020948,0,-1.494098368940895,0,-1.501018113052528,0,0,0,-0.440327089412664,0
0,0,1,1,0,1,1,1,0,-0.2616490050221303,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.7890198570792987,0,-1.5007464576148095,0,-1.516207134562151,0,0,0,-0.440327089412664,0
0,0,0,0,0,0,0,0,0,-0.6690886177852331,-0.9991471213800188,0,1,1,1,-0.6834760994738991,-0.6548547489422947,0,-0.5101812452015443,0,-0.4923817102799154,0,0,0,-0.440327089412664,0
0,1,0,0,1,0,0,0,1,0.8791819107145575,1.000853606642837,1,1,0,0,1.4631089525584626,1.5353321840551717,1,1.3878480712010548,0,1.389103819779418,1,1,0,-0.440327089412664,1
0,0,0,1,0,1,1,1,0,-1.2802480369298874,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.9984956655089258,0,-1.485788258098502,0,-1.480910499007071,0,0,0,-0.440327089412664,1
0,0,1,1,0,1,1,1,0,-1.1172721918246462,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.9602005935382188,0,-1.4741541029191516,0,-1.438503566470137,0,0,0,-0.440327089412664,0
1,0,0,0,0,0,0,0,1,-0.5468567339563023,-0.9991471213800188,0,0,1,0,-0.6834760994738991,-0.6940983739629673,0,-0.8342755680548777,0,-0.9087133397967588,0,1,1,-0.440327089412664,0
0,0,0,0,0,0,0,0,0,-0.9135523854430948,-0.9991471213800188,1,1,1,0,-0.6834760994738991,-0.7566808158874461,1,-0.3423170061852024,1,-0.2643616218537853,0,0,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,0,-0.3838808888510611,1.000853606642837,0,1,0,1,-0.6834760994738991,-0.1689970530005789,0,0.6316279845432766,0,0.5903887075650689,0,1,0,-0.440327089412664,1
0,0,0,0,0,0,0,0,0,-1.1987601143772668,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.9371485484867276,0,-0.3207107179949802,0,-0.389263290341473,1,0,0,-0.440327089412664,1
0,1,1,0,0,0,0,0,1,1.6125732136881423,1.000853606642837,0,1,1,1,1.4631089525584626,2.5277613274250625,1,1.5557123102173966,0,1.5401923212822628,1,1,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,1,-0.9135523854430948,1.000853606642837,0,1,1,0,-0.6834760994738991,-0.6294202915792618,1,0.726363248146559,0,0.6912852289492238,0,0,0,2.271039016322759,1
0,0,0,0,0,0,0,0,0,-0.9135523854430948,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.7641368840476414,0,-0.3074145406471512,0,-0.320352024968956,0,1,0,-0.440327089412664,0
0,0,0,1,1,1,1,1,0,-0.8728084241667845,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.9257659118871396,0,-1.4708300585821945,0,-1.5897890935532466,0,0,0,-0.440327089412664,0
0,1,0,0,0,0,0,0,1,0.1865345690172827,1.000853606642837,1,1,1,0,-0.6834760994738991,0.7824237154882384,1,1.3944961598749692,0,1.4856496327811082,1,1,0,2.271039016322759,1
0,0,0,0,1,0,0,0,0,-0.6283446565089229,-0.9991471213800188,1,1,1,1,-0.6834760994738991,-0.5235352999551875,1,-0.0896896365764501,0,-0.0096276994317907,0,0,0,-0.440327089412664,0
0,1,0,0,0,0,0,0,1,0.1457906077409725,1.000853606642837,1,1,1,0,-0.6834760994738991,0.6183902159639433,1,1.3197051622934308,1,1.2443883219184626,1,0,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,1,-0.6283446565089229,1.000853606642837,0,1,1,0,-0.6834760994738991,-0.2342045603424046,0,1.2299559651955845,0,1.2684268206840694,1,1,0,2.271039016322759,0
0,1,0,0,1,0,0,0,1,1.368109446030281,1.000853606642837,1,1,1,1,1.4631089525584626,2.173973099161125,1,1.522471866847824,0,1.472841782958508,1,1,0,2.271039016322759,0
0,0,0,0,1,0,0,0,1,1.1643896396487294,1.000853606642837,1,1,0,1,1.4631089525584626,1.3152678764631371,0,0.6681924722498068,0,0.7124316674523683,1,1,0,-0.440327089412664,0
0,1,0,0,0,0,0,0,1,-0.4246248501273714,1.000853606642837,0,1,1,0,-0.6834760994738991,-0.0555898150965442,0,0.9440881522172598,0,1.1019066172605063,1,1,0,-0.440327089412664,0
1,0,0,0,0,0,0,0,0,-1.2802480369298874,-0.9991471213800188,0,0,1,0,-0.6834760994738991,-0.9965985594089944,0,-1.3428543516093396,0,-1.3384497100158097,0,0,1,-0.440327089412664,0
0,1,0,0,0,0,0,0,0,-1.076528230548336,1.000853606642837,0,1,0,0,-0.6834760994738991,-0.8159102330771626,0,0.1911921098964387,1,0.2493254789158683,0,0,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,0,-0.0579291986405789,1.000853606642837,0,1,1,1,-0.6834760994738991,0.0669941220815766,0,0.453791612516063,0,0.455669191102574,0,1,0,-0.440327089412664,1
0,0,1,0,0,0,0,0,1,1.4495973685829016,1.000853606642837,1,1,1,1,1.4631089525584626,1.4667054738588183,0,0.6715165165867639,0,0.5853312351669749,1,1,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,0,0.0643026851883519,1.000853606642837,0,1,0,0,-0.6834760994738991,0.2606754192606125,1,0.752955602842217,0,0.6538088818589098,1,0,0,-0.440327089412664,1
0,1,0,0,0,0,0,0,0,0.797693988161937,1.000853606642837,0,1,0,1,1.4631089525584626,0.94855285547176,0,0.6981088712824219,0,0.6777272433064063,0,1,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,0,-0.9135523854430948,1.000853606642837,0,1,1,1,-0.6834760994738991,-0.5819044015879585,0,0.874283221141157,0,1.048099809748268,1,0,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,0,-0.1394171211931994,1.000853606642837,0,1,1,0,-0.6834760994738991,-0.1361065274773508,0,0.1978401985703534,0,0.1092352283139958,0,0,0,-0.440327089412664,1
0,0,1,1,0,1,1,1,0,1.6125732136881423,-0.9991471213800188,0,1,0,0,1.4631089525584626,-0.3628548251656549,0,-1.485788258098502,0,-1.4746295242986385,0,0,0,-0.440327089412664,0
0,0,0,1,1,1,1,1,0,0.5939741817803856,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.5875516011412425,0,-1.487450280266981,0,-1.4760819170942054,0,0,0,-0.440327089412664,0
0,0,0,0,1,0,0,0,1,-0.3431369275747509,1.000853606642837,1,1,0,0,-0.6834760994738991,-0.2038729221167583,1,0.3324639942171226,0,0.3672145426741411,1,0,0,-0.440327089412664,0
0,0,0,1,1,1,1,1,0,1.3273654847539706,-0.9991471213800188,0,1,0,0,1.4631089525584626,-0.3010444613051015,1,-1.3295581742615106,0,-1.3308297143255792,0,0,0,-0.440327089412664,0
0,1,0,0,0,0,0,0,1,-1.1580161531009563,1.000853606642837,0,1,1,1,-0.6834760994738991,-0.8312194381161434,1,1.1983775439944904,0,1.159997789938497,1,0,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,1,-0.8320644628904743,1.000853606642837,0,1,1,0,-0.6834760994738991,-0.4697545479594598,1,1.2149977656792768,0,1.2174238444155947,1,1,0,2.271039016322759,1
1,1,0,0,0,0,0,0,0,-1.2802480369298874,1.000853606642837,1,1,1,0,-0.6834760994738991,-0.9713185176587468,1,0.5618230534671742,0,0.5599231293328631,0,0,0,-0.440327089412664,1
1,1,0,0,0,0,0,0,0,0.0235587239120416,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.049479368704905,0,0.1147390901464217,0,0.0328985262253029,0,0,0,-0.440327089412664,1
1,1,0,0,0,0,0,0,1,0.0643026851883519,1.000853606642837,0,1,1,1,-0.6834760994738991,0.5962646645891629,0,1.3396494283151743,0,1.3950044984540069,1,1,0,-0.440327089412664,0
0,0,1,1,0,1,1,1,0,-0.7505765403378537,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.8783603187621114,0,-1.4758161250876305,0,-1.4548794578292656,0,0,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,1,-1.1580161531009563,1.000853606642837,0,1,1,0,-0.6834760994738991,-0.8673968102543688,0,0.4770599228747639,0,0.4808242610266683,0,0,0,-0.440327089412664,1
0,0,0,1,1,1,1,1,0,-0.791320501614164,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.9109420130597692,0,-1.4891123024354591,0,-1.5898585979225708,0,0,0,-0.440327089412664,0
0,0,1,0,0,0,0,0,1,1.3273654847539706,1.000853606642837,0,1,1,1,1.4631089525584626,1.2302951706848173,1,0.4853700337171571,0,0.4383090175142045,1,1,0,-0.440327089412664,0
0,0,0,0,1,0,0,0,0,-0.3838808888510611,-0.9991471213800188,1,1,0,1,-0.6834760994738991,-0.3793993551069165,0,-0.2525678090873561,0,-0.0965632668528547,0,0,0,-0.440327089412664,0
0,0,1,0,0,0,0,0,0,0.9199258719908678,-0.9991471213800188,1,1,0,0,1.4631089525584626,0.3464643218493676,0,-0.2060311883699544,0,-0.2983955946994782,0,1,0,-0.440327089412664,0
0,1,1,0,0,0,0,0,1,0.6754621043330061,1.000853606642837,0,1,1,0,1.4631089525584626,1.0620924496153243,0,0.997272861608576,0,1.0246617307241477,1,1,0,-0.440327089412664,0
0,1,0,0,1,0,0,0,1,1.1236456783724194,1.000853606642837,0,1,0,0,1.4631089525584626,1.7092924015442237,1,1.2532242755542855,0,1.25323230242367,1,1,0,-0.440327089412664,0
0,0,0,1,1,1,1,1,0,1.490341329859212,-0.9991471213800188,0,1,1,0,1.4631089525584626,-0.3708844370304804,0,-1.477478147256109,0,-1.4541420831450458,0,0,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,0,0.3087664528462136,1.000853606642837,0,1,1,0,-0.6834760994738991,0.4790190957387557,1,0.6681924722498068,0,0.6436188428652295,1,0,0,-0.440327089412664,0
0,0,1,0,0,0,0,0,1,1.4088534073065913,-0.9991471213800188,1,1,1,1,1.4631089525584626,1.0537098877784186,0,0.1463175113475158,0,0.1632234834868382,0,1,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,1,0.1050466464646622,1.000853606642837,0,1,1,0,-0.6834760994738991,0.5253437795742881,1,1.0188791497987983,0,1.1416459059081443,1,0,0,2.271039016322759,1
0,1,0,0,1,0,0,0,1,-0.5468567339563023,1.000853606642837,0,1,1,1,-0.6834760994738991,-0.1798943833885565,1,1.201701588331448,0,1.1235761286159145,1,0,0,-0.440327089412664,1
0,0,1,1,0,1,1,1,0,-0.791320501614164,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.8872061274373727,0,-1.4608579255713223,0,-1.4527496453692634,0,0,0,-0.440327089412664,0
0,1,0,0,0,0,0,0,0,0.3495104141225239,1.000853606642837,0,1,1,0,-0.6834760994738991,0.600786836106441,1,0.7878580683802682,0,0.7985833336923023,1,1,0,-0.440327089412664,0
0,0,0,0,0,0,0,0,0,-1.1580161531009563,-0.9991471213800188,1,0,0,0,-0.6834760994738991,-0.9474723351700748,0,-0.9905056518918692,0,-1.0224683669915866,0,0,1,-0.440327089412664,0
1,0,0,0,0,0,0,0,0,-0.3431369275747509,-0.9991471213800188,1,1,0,1,-0.6834760994738991,-0.4250622577447985,0,-0.3207107179949802,0,-0.3248660441550162,0,0,0,-0.440327089412664,0
0,0,0,0,0,0,0,0,1,-1.1172721918246462,-0.9991471213800188,0,0,1,0,-0.6834760994738991,-0.9061551290634308,0,-0.4603205801471852,1,-0.6268083733803907,1,1,1,-0.440327089412664,0
1,0,0,0,0,0,0,0,1,-1.1172721918246462,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.8440138746040523,1,-0.026532794174262,0,0.3064754465925952,0,1,0,-0.440327089412664,0
0,1,0,0,0,0,0,0,0,-1.2802480369298874,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.9768774797190104,0,0.1429934670105583,0,0.1424798871724218,0,0,0,-0.440327089412664,1
0,0,1,0,0,0,0,0,0,1.6125732136881423,1.000853606642837,1,1,0,1,1.4631089525584626,1.5136698795187462,1,0.5119623884128152,0,0.4825267962956205,1,1,0,-0.440327089412664,0
0,0,0,0,0,0,0,0,0,-0.3431369275747509,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.4632690922224853,0,-0.5151673117069804,1,-0.444411628715513,0,0,0,-0.440327089412664,0
0,0,1,0,0,0,0,0,1,0.3902543753988342,1.000853606642837,1,1,0,1,-0.6834760994738991,0.5683816167948232,1,0.6499102283965414,0,0.670515613367054,1,0,0,-0.440327089412664,0
0,0,0,1,0,1,1,1,0,-1.1580161531009563,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.970612617714586,0,-1.487450280266981,0,-1.4568909473748233,0,0,0,-0.440327089412664,0
0,1,0,0,1,0,0,0,1,1.4495973685829016,1.000853606642837,1,1,1,1,1.4631089525584626,2.5379968766153893,1,1.7418587930870038,0,1.7683794151552834,1,1,0,-0.440327089412664,0
0,0,0,1,1,1,1,1,0,0.0235587239120416,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.7517395162783226,0,-1.485788258098502,0,-1.5651420719201563,0,0,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,0,-1.2802480369298874,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.9766568859864604,0,0.1596136886953446,0,0.1590450951946615,0,0,0,2.271039016322759,1
0,1,0,0,1,0,0,0,1,-0.0579291986405789,1.000853606642837,0,1,1,0,-0.6834760994738991,0.3455157687994019,1,1.2848026967553796,0,1.130354083001924,1,1,0,-0.440327089412664,1
0,1,0,0,0,0,0,0,0,-1.1580161531009563,1.000853606642837,0,1,0,0,-0.6834760994738991,-0.8725587035960424,1,0.4371713908312766,0,0.383917794096566,0,1,0,-0.440327089412664,1
0,1,1,0,0,0,0,0,1,1.490341329859212,1.000853606642837,0,1,1,1,1.4631089525584626,2.360771871884596,1,1.500865578657602,0,1.5187605832462434,1,1,0,2.271039016322759,0
1,1,0,0,0,0,0,0,1,0.227278530293593,1.000853606642837,0,1,0,0,-0.6834760994738991,0.6042942764539885,1,0.9956108394400972,0,1.0380473440379296,1,0,0,2.271039016322759,0
1,1,0,0,0,0,0,0,0,-1.1987601143772668,1.000853606642837,0,1,1,1,-0.6834760994738991,-0.9009049982287372,0,0.5053142997389005,0,0.5179579356765226,0,1,0,-0.440327089412664,0
0,0,1,0,0,0,0,0,1,0.6347181430566958,1.000853606642837,0,1,0,1,-0.6834760994738991,0.7001643126202858,1,0.4936801445595503,0,0.5245149971853259,1,1,0,-0.440327089412664,0
0,0,1,1,0,1,1,1,0,-0.7098325790615434,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.8362269158450318,1,-1.3162619969136813,0,-1.2900793025908694,0,0,0,-0.440327089412664,0
0,0,0,1,1,1,1,1,0,-0.3023929662984406,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.7746371457170287,0,-1.4924363467724169,0,-1.4477800829625915,0,0,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,0,-1.2802480369298874,1.000853606642837,0,1,0,0,-0.6834760994738991,-0.9727523769203228,0,0.453791612516063,0,0.4522492771883049,1,0,0,2.271039016322759,1
1,0,0,0,0,0,0,0,0,0.6347181430566958,-0.9991471213800188,1,0,1,0,-0.6834760994738991,-0.0788624538805856,0,-0.6647493068700573,0,-0.6942356722009155,1,1,1,-0.440327089412664,0
0,0,0,1,0,1,1,1,0,-1.2802480369298874,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.9984074280159057,0,-1.4791401694245876,0,-1.4742844157981752,0,0,0,-0.440327089412664,0
1,0,0,1,0,1,1,1,0,-1.2802480369298874,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.998892734227516,0,-1.5157046571311177,0,-1.5107278734471024,0,0,0,-0.440327089412664,0
0,1,0,0,1,0,0,0,0,0.1865345690172827,1.000853606642837,0,1,0,0,-0.6834760994738991,0.3246255423269022,0,0.5069763219073791,0,0.5565205460634297,0,1,0,-0.440327089412664,0
0,1,0,0,1,0,0,0,1,1.368109446030281,1.000853606642837,0,1,1,1,1.4631089525584626,2.103868410956685,1,1.4144404258967127,0,1.39307779645142,1,1,0,2.271039016322759,0
0,0,0,0,1,0,0,0,0,-0.2616490050221303,-0.9991471213800188,1,0,0,0,-0.6834760994738991,-0.4821298563555235,0,-0.5633659545928605,0,-0.6298410806952316,1,1,1,-0.440327089412664,0
0,0,0,0,1,0,0,0,0,1.24587756220135,1.000853606642837,1,1,0,1,1.4631089525584626,0.9553912611808149,0,0.1995022207388319,0,0.1927013908588949,1,1,0,-0.440327089412664,0
0,0,0,0,0,0,0,0,0,-0.9135523854430948,-0.9991471213800188,0,0,0,0,-0.6834760994738991,-0.8947504330905879,0,-1.173328090424519,0,-1.30117799196577,0,0,1,-0.440327089412664,1
1,0,0,0,0,0,0,0,1,-1.2395040756535771,1.000853606642837,1,1,1,0,-0.6834760994738991,-0.9425530949342064,0,0.1978401985703534,0,0.2865971969659077,1,0,0,-0.440327089412664,1
0,0,0,0,0,0,0,0,1,-0.5876006952326126,-0.9991471213800188,1,1,1,0,-0.6834760994738991,-0.5613009469677741,0,-0.1894109666851681,1,-0.2859147980693886,0,0,0,2.271039016322759,0
